fold,train_end,Date,actual_revenue,prediction_raw,prediction_calibrated
fold1_2020H2-2021,2020-06-30,2021-04-10,2505766.01,2561291.382258262,2875159.1104938416
fold1_2020H2-2021,2020-06-30,2021-04-11,2755337.37,3112699.459426504,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-04-12,3206411.87,2814143.6911587412,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-04-13,3231903.43,3124259.6728797904,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-04-14,5218947.03,3580356.2166906423,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-04-15,4270735.63,3186278.4662314025,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-04-16,3735241.12,3141173.4736327836,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-04-17,3800876.52,3106419.454391941,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-04-18,4448113.81,3217006.1592635014,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-04-19,3468512.12,3933316.454683511,4458831.089282881
fold1_2020H2-2021,2020-06-30,2021-04-20,4030055.78,3434275.595031766,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-04-21,5244905.44,3681977.3272032305,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-04-22,4635126.49,4118626.5443265177,4673295.937507659
fold1_2020H2-2021,2020-06-30,2021-04-23,2503702.41,3644227.4431962366,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-04-24,3966260.92,3277922.877055988,3889963.3294528546
fold1_2020H2-2021,2020-06-30,2021-04-25,4545990.29,3475384.351138287,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-04-26,4718077.11,4176788.3604000066,4673295.937507659
fold1_2020H2-2021,2020-06-30,2021-04-27,5303542.87,4641183.4014489865,5067654.06960578
fold1_2020H2-2021,2020-06-30,2021-04-28,5606431.49,5609740.172942349,6372377.396598619
fold1_2020H2-2021,2020-06-30,2021-04-29,9535515.05,6027569.603817406,7664531.644612271
fold1_2020H2-2021,2020-06-30,2021-04-30,6962149.33,4407852.898654218,4673295.937507659
fold1_2020H2-2021,2020-06-30,2021-05-01,6555221.49,3891430.9683450833,4458831.089282881
fold1_2020H2-2021,2020-06-30,2021-05-02,5301495.07,3763765.714427031,4458831.089282881
fold1_2020H2-2021,2020-06-30,2021-05-03,3778243.02,3146193.4492043424,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-05-04,1930133.97,1610339.8152571416,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-05-05,2491751.76,1813372.840071532,1960963.0383073355
fold1_2020H2-2021,2020-06-30,2021-05-06,3090364.98,2215642.5033260453,2419333.423282523
fold1_2020H2-2021,2020-06-30,2021-05-07,3099539.75,2449574.0568822837,2585166.0904010353
fold1_2020H2-2021,2020-06-30,2021-05-08,2448108.31,2239956.6795778587,2521716.078022009
fold1_2020H2-2021,2020-06-30,2021-05-09,3801718.87,2013978.3929414724,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-05-10,3546216.71,2594582.759502403,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-05-11,3323078.36,2510282.454250894,2875159.1104938416
fold1_2020H2-2021,2020-06-30,2021-05-12,4782841.68,2890963.6041982006,3275654.0638000555
fold1_2020H2-2021,2020-06-30,2021-05-13,5666923.8,3208799.0780681414,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-05-14,5250104.11,3244670.5316331564,3645119.8138862313
fold1_2020H2-2021,2020-06-30,2021-05-15,3858160.76,3159674.141558594,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-05-16,3981359.06,3043000.806796415,3379413.6959044514
fold1_2020H2-2021,2020-06-30,2021-05-17,4684806.7,3286840.541985308,3889963.3294528546
fold1_2020H2-2021,2020-06-30,2021-05-18,3549112.31,2832282.8763182173,3275654.0638000555
fold1_2020H2-2021,2020-06-30,2021-05-19,4795038.58,2711477.158227344,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-05-20,5057797.75,3583065.662260428,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-05-21,5434543.62,3331440.5969557595,3889963.3294528546
fold1_2020H2-2021,2020-06-30,2021-05-22,4310539.38,3285156.85765263,3889963.3294528546
fold1_2020H2-2021,2020-06-30,2021-05-23,3846392.54,3279911.5270902254,3889963.3294528546
fold1_2020H2-2021,2020-06-30,2021-05-24,3987573.28,3432918.662346295,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-05-25,3822459.48,2799929.2069936786,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-05-26,4915453.17,3278341.518405979,3889963.3294528546
fold1_2020H2-2021,2020-06-30,2021-05-27,7320510.07,3626417.788291342,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-05-28,6925957.27,4423377.600860216,4673295.937507659
fold1_2020H2-2021,2020-06-30,2021-05-29,4630943.52,4263897.824119037,4673295.937507659
fold1_2020H2-2021,2020-06-30,2021-05-30,8887935.6,5048852.616469013,6281817.873295329
fold1_2020H2-2021,2020-06-30,2021-05-31,7996369.9,5065565.752401044,6281817.873295329
fold1_2020H2-2021,2020-06-30,2021-06-01,7479521.04,5197798.272099405,6281817.873295329
fold1_2020H2-2021,2020-06-30,2021-06-02,6960798.21,4121904.6104050945,4673295.937507659
fold1_2020H2-2021,2020-06-30,2021-06-03,6367799.03,3277131.3091023313,3889963.3294528546
fold1_2020H2-2021,2020-06-30,2021-06-04,2524112.16,2231119.119844957,2419333.423282523
fold1_2020H2-2021,2020-06-30,2021-06-05,2884765.01,2084702.9736828234,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-06-06,3795966.84,2185449.0040341523,2419333.423282523
fold1_2020H2-2021,2020-06-30,2021-06-07,3757477.99,2270326.523081719,2552210.7581558023
fold1_2020H2-2021,2020-06-30,2021-06-08,3948452.32,2604522.101573811,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-06-09,3733884.76,3196517.3650927767,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-06-10,3994102.54,3259733.602000214,3645119.8138862313
fold1_2020H2-2021,2020-06-30,2021-06-11,3221511.31,2832985.9039363842,3275654.0638000555
fold1_2020H2-2021,2020-06-30,2021-06-12,3618435.07,3077838.510758483,3468559.3509387868
fold1_2020H2-2021,2020-06-30,2021-06-13,3349171.43,2567168.093313912,2875159.1104938416
fold1_2020H2-2021,2020-06-30,2021-06-14,4007931.92,3094067.2704616296,3468559.3509387868
fold1_2020H2-2021,2020-06-30,2021-06-15,4162142.95,3338405.7739036335,3889963.3294528546
fold1_2020H2-2021,2020-06-30,2021-06-16,4740156.23,3452499.049013572,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-06-17,5807751.43,3406133.463121796,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-06-18,4316861.14,3077815.2846030565,3468559.3509387868
fold1_2020H2-2021,2020-06-30,2021-06-19,3596996.21,3245244.924551285,3645119.8138862313
fold1_2020H2-2021,2020-06-30,2021-06-20,3113780.62,2721330.1134981764,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-06-21,3454322.45,3222045.602452413,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-06-22,3814525.81,3457604.739992405,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-06-23,5129834.24,3096533.879957694,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-06-24,5015283.26,3404860.7171459347,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-06-25,3255836.16,3359966.1705864915,3889963.3294528546
fold1_2020H2-2021,2020-06-30,2021-06-26,3202321.56,3628659.006250665,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-06-27,3938214.81,3098805.5009533814,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-06-28,4255543.96,3953939.835017095,4586145.407683088
fold1_2020H2-2021,2020-06-30,2021-06-29,5907160.01,4841981.001110395,5292724.537194468
fold1_2020H2-2021,2020-06-30,2021-06-30,5094915.79,4832816.549921612,5292724.537194468
fold1_2020H2-2021,2020-06-30,2021-07-01,4975867.15,3423895.9098230614,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-07-02,4397949.68,2590430.161958327,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-07-03,3132513.38,2573176.350489586,2875159.1104938416
fold1_2020H2-2021,2020-06-30,2021-07-04,730601.15,1035511.2537746524,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-07-05,1878817.85,1358682.840914271,1631376.1318544543
fold1_2020H2-2021,2020-06-30,2021-07-06,1616214.16,1166014.449057338,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-07-07,1741509.6,1598281.9839396114,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-07-08,2563149.38,2077236.2949367,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-07-09,2685812.87,1682265.2497403773,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-07-10,2524108.8,1847636.040158302,1960963.0383073355
fold1_2020H2-2021,2020-06-30,2021-07-11,2592712.85,2391029.0785129415,2585166.0904010353
fold1_2020H2-2021,2020-06-30,2021-07-12,3123873.5,2070703.1824512705,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-07-13,2650746.43,1712404.90746004,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-07-14,2970833.54,2237779.261609145,2521716.078022009
fold1_2020H2-2021,2020-06-30,2021-07-15,3628282.86,2502367.146210118,2875159.1104938416
fold1_2020H2-2021,2020-06-30,2021-07-16,2768513.94,1953868.4263221303,2101837.594702826
fold1_2020H2-2021,2020-06-30,2021-07-17,2453122.24,2406623.800780449,2585166.0904010353
fold1_2020H2-2021,2020-06-30,2021-07-18,2827723.47,2411569.766444141,2585166.0904010353
fold1_2020H2-2021,2020-06-30,2021-07-19,2859598.56,2129313.7665858828,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-07-20,3389960.06,2602999.2034538,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-07-21,3336465.66,2459249.068847731,2585166.0904010353
fold1_2020H2-2021,2020-06-30,2021-07-22,4388007.92,2621673.5426568203,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-07-23,4385215.41,2045980.7965868684,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-07-24,2294305.45,2561460.352038437,2875159.1104938416
fold1_2020H2-2021,2020-06-30,2021-07-25,2549303.61,2905565.6065127105,3275654.0638000555
fold1_2020H2-2021,2020-06-30,2021-07-26,3676952.36,2679443.6633150056,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-07-27,3460197.23,2162094.7550568217,2419333.423282523
fold1_2020H2-2021,2020-06-30,2021-07-28,4046860.27,2855957.9432316534,3275654.0638000555
fold1_2020H2-2021,2020-06-30,2021-07-29,5547857.68,2636653.0201176642,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-07-30,6548042.77,2201145.028968296,2419333.423282523
fold1_2020H2-2021,2020-06-30,2021-07-31,5256382.47,3118298.7042627735,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-08-01,3652376.75,2532209.1565618133,2875159.1104938416
fold1_2020H2-2021,2020-06-30,2021-08-02,4399616.65,2333889.770487352,2552210.7581558023
fold1_2020H2-2021,2020-06-30,2021-08-03,2422462.49,1762298.7807002203,1851363.4438871692
fold1_2020H2-2021,2020-06-30,2021-08-04,1157658.1,2100690.0969514595,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-08-05,1482037.52,764238.9015450366,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-08-06,1591502.8,1367135.4492823384,1631376.1318544543
fold1_2020H2-2021,2020-06-30,2021-08-07,1632328.25,1479320.640965441,1679286.3944966567
fold1_2020H2-2021,2020-06-30,2021-08-08,1411882.22,1404697.0880745205,1660518.7218863019
fold1_2020H2-2021,2020-06-30,2021-08-09,1376421.76,1142993.757567238,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-08-10,1581357.61,1187073.6293161667,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-08-11,1740229.21,2022073.0739573485,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-08-12,2480973.68,1334364.2194670783,1602690.9018342302
fold1_2020H2-2021,2020-06-30,2021-08-13,2199306.57,1086974.4282036116,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-08-14,1494099.71,1903974.3371110556,1960963.0383073355
fold1_2020H2-2021,2020-06-30,2021-08-15,1862118.62,1658875.5879260038,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-08-16,2220064.67,1364891.2065976425,1631376.1318544543
fold1_2020H2-2021,2020-06-30,2021-08-17,2263302.37,1515919.5847630792,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-08-18,1875383.97,1717398.0292708494,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-08-19,2535597.13,2105166.2458637306,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-08-20,2553183.49,1812641.4667252633,1960963.0383073355
fold1_2020H2-2021,2020-06-30,2021-08-21,1453356.23,1863119.4856192668,1960963.0383073355
fold1_2020H2-2021,2020-06-30,2021-08-22,1640268.07,2000854.1951898723,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-08-23,1883869.71,1462575.3987106886,1679286.3944966567
fold1_2020H2-2021,2020-06-30,2021-08-24,1836322.27,1414338.2138092113,1679286.3944966567
fold1_2020H2-2021,2020-06-30,2021-08-25,1939866.54,2184537.086920251,2419333.423282523
fold1_2020H2-2021,2020-06-30,2021-08-26,1886569.08,1330012.7578117675,1595675.6891046246
fold1_2020H2-2021,2020-06-30,2021-08-27,1662732.77,2054636.0992181923,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-08-28,1664938.51,2784872.1764483484,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-08-29,4443078.33,2813268.1175921997,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-08-30,3996164.3,3263417.7769347667,3645119.8138862313
fold1_2020H2-2021,2020-06-30,2021-08-31,3940957.44,3379630.7196053644,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-09-01,3579634.39,2798941.6304595936,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-09-02,3917618.96,1296201.1079711062,1520623.108601058
fold1_2020H2-2021,2020-06-30,2021-09-03,1070973.42,1236307.4086483903,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-09-04,1839742.83,618234.8110351099,826573.6656697247
fold1_2020H2-2021,2020-06-30,2021-09-05,1682890.37,1486570.4602130195,1679286.3944966567
fold1_2020H2-2021,2020-06-30,2021-09-06,2097434.58,1718868.0491086422,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-09-07,2244132.38,1630447.7924702642,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-09-08,3716975.63,1891417.7678112874,1960963.0383073355
fold1_2020H2-2021,2020-06-30,2021-09-09,2187074.96,2335309.7340269038,2552210.7581558023
fold1_2020H2-2021,2020-06-30,2021-09-10,1980857.12,1790951.051183387,1851363.4438871692
fold1_2020H2-2021,2020-06-30,2021-09-11,1547495.48,2070354.4237800483,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-09-12,2102573.99,1919107.3370569595,1979802.366234714
fold1_2020H2-2021,2020-06-30,2021-09-13,2488502.06,2298730.0995707233,2552210.7581558023
fold1_2020H2-2021,2020-06-30,2021-09-14,2715006.68,1962346.0859740693,2101837.594702826
fold1_2020H2-2021,2020-06-30,2021-09-15,3275643.47,2005913.6036768437,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-09-16,1853200.26,2281219.8007989014,2552210.7581558023
fold1_2020H2-2021,2020-06-30,2021-09-17,2031900.2,1802723.6528295896,1960963.0383073355
fold1_2020H2-2021,2020-06-30,2021-09-18,1910747.73,1988196.4988514318,2101837.594702826
fold1_2020H2-2021,2020-06-30,2021-09-19,1952437.84,2409297.9154398968,2585166.0904010353
fold1_2020H2-2021,2020-06-30,2021-09-20,2307149.39,1688684.088020563,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-09-21,3210995.34,2693385.5894614523,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-09-22,2518917.94,2254169.418623105,2521716.078022009
fold1_2020H2-2021,2020-06-30,2021-09-23,2220736.52,2304989.205176873,2552210.7581558023
fold1_2020H2-2021,2020-06-30,2021-09-24,2008968.22,2203136.550926301,2419333.423282523
fold1_2020H2-2021,2020-06-30,2021-09-25,2281967.32,2274552.23173975,2552210.7581558023
fold1_2020H2-2021,2020-06-30,2021-09-26,1602075.57,2683634.0056118276,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-09-27,3058684.14,3491476.2452089046,4241104.065409809
fold1_2020H2-2021,2020-06-30,2021-09-28,4749132.81,3012554.0006908085,3379413.6959044514
fold1_2020H2-2021,2020-06-30,2021-09-29,3184253.74,2884871.054137182,3275654.0638000555
fold1_2020H2-2021,2020-06-30,2021-09-30,3504126.92,3154477.7642880045,3522206.129171569
fold1_2020H2-2021,2020-06-30,2021-10-01,2465559.4,2086339.8688785338,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-10-02,2584886.96,1162019.9109343211,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-10-03,920334.15,1057449.7825315655,1348748.6591655612
fold1_2020H2-2021,2020-06-30,2021-10-04,1043382.83,1422596.311630607,1679286.3944966567
fold1_2020H2-2021,2020-06-30,2021-10-05,1440909.2,1433204.8535130776,1679286.3944966567
fold1_2020H2-2021,2020-06-30,2021-10-06,1793088.31,1654813.0289083677,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-10-07,1826196.69,1279137.78609553,1520623.108601058
fold1_2020H2-2021,2020-06-30,2021-10-08,1613264.94,1001538.2791040149,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-10-09,1794510.68,983055.5304436404,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-10-10,1883117.98,1114350.0324705355,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-10-11,2300450.29,1663362.700144559,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-10-12,1567144.44,1141181.6104796783,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-10-13,1918678.27,1403820.0002909044,1631376.1318544543
fold1_2020H2-2021,2020-06-30,2021-10-14,2148334.67,1246540.299104214,1520623.108601058
fold1_2020H2-2021,2020-06-30,2021-10-15,1900056.41,1435939.4480587826,1679286.3944966567
fold1_2020H2-2021,2020-06-30,2021-10-16,2106301.79,1067533.3398303527,1361873.2798454063
fold1_2020H2-2021,2020-06-30,2021-10-17,2495144.25,1137448.572105579,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-10-18,2029589.44,1333656.4346262082,1601549.3107868538
fold1_2020H2-2021,2020-06-30,2021-10-19,1794195.22,2171752.599048165,2419333.423282523
fold1_2020H2-2021,2020-06-30,2021-10-20,2748359.42,1994261.0332669704,2101837.594702826
fold1_2020H2-2021,2020-06-30,2021-10-21,1715238.6,1809208.836974349,1960963.0383073355
fold1_2020H2-2021,2020-06-30,2021-10-22,2513749.87,1544845.8958606224,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-10-23,1853822.02,1268515.9840143665,1520623.108601058
fold1_2020H2-2021,2020-06-30,2021-10-24,2201542.06,1705467.1739214472,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-10-25,2021989.32,2622074.121701462,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-10-26,2162674.08,2042985.0188008395,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-10-27,2151921.73,2029686.2218837934,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-10-28,2489853.45,2800838.5622851853,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-10-29,3746325.95,2646025.767852319,3209195.9425175944
fold1_2020H2-2021,2020-06-30,2021-10-30,3434826.63,2873526.70931254,3275654.0638000555
fold1_2020H2-2021,2020-06-30,2021-10-31,3026687.11,3245832.4054945055,3645119.8138862313
fold1_2020H2-2021,2020-06-30,2021-11-01,2926691.09,1888657.3338983038,1960963.0383073355
fold1_2020H2-2021,2020-06-30,2021-11-02,3072730.67,1209165.4120414557,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-11-03,1262904.96,1083732.044482628,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-11-04,1344901.28,1077579.9351024928,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-11-05,1257605.18,1118474.4691498103,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-11-06,2093872.9,1000552.5262747124,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-11-07,942802.49,1536820.7207248327,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-11-08,2064680.43,947539.6542590867,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-11-09,2462296.67,1588685.0976162595,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-11-10,1774844.23,2006189.7947456313,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-11-11,1412638.65,1603808.0595318894,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-11-12,1777590.33,1511136.1367327515,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-11-13,1291079.97,1729491.4430235964,1836780.6359873945
fold1_2020H2-2021,2020-06-30,2021-11-14,1228705.01,1766143.4381081269,1851363.4438871692
fold1_2020H2-2021,2020-06-30,2021-11-15,1206377.91,1688843.3515642749,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-11-16,2106714.51,1520166.5697328106,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-11-17,1531889.09,1897447.477260588,1960963.0383073355
fold1_2020H2-2021,2020-06-30,2021-11-18,1661241.07,1697320.2210014097,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-11-19,1253389.32,1050809.9113283034,1348748.6591655612
fold1_2020H2-2021,2020-06-30,2021-11-20,1071404.44,1040118.3934175629,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-11-21,1222908.7,1418864.164369672,1679286.3944966567
fold1_2020H2-2021,2020-06-30,2021-11-22,1558297.56,1301172.9521994793,1520623.108601058
fold1_2020H2-2021,2020-06-30,2021-11-23,1613168.79,1108424.5515262738,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-11-24,1665269.85,1188816.0787298298,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-11-25,1278003.36,1441836.5828758813,1679286.3944966567
fold1_2020H2-2021,2020-06-30,2021-11-26,970756.2,1243391.3714694392,1520623.108601058
fold1_2020H2-2021,2020-06-30,2021-11-27,1407280.07,1322258.3066656515,1520623.108601058
fold1_2020H2-2021,2020-06-30,2021-11-28,2359645.42,1914028.218476472,1969522.8288784071
fold1_2020H2-2021,2020-06-30,2021-11-29,1830856.99,1456283.1052242776,1679286.3944966567
fold1_2020H2-2021,2020-06-30,2021-11-30,2987950.32,1348302.8504190189,1631376.1318544543
fold1_2020H2-2021,2020-06-30,2021-12-01,1881588.13,968262.1801903168,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-12-02,1911470.99,798209.1593018066,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-12-03,586748.17,879604.071208432,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-12-04,819389.63,654092.4739399287,984362.2492297188
fold1_2020H2-2021,2020-06-30,2021-12-05,1101768.07,471170.7308499243,826573.6656697247
fold1_2020H2-2021,2020-06-30,2021-12-06,1167887.5,842016.0905693865,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-12-07,708706.53,829885.8266047817,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-12-08,919265.14,757889.9936634917,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-12-09,999032.78,797892.8595251284,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-12-10,1214991.34,761587.5652724336,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-12-11,948995.31,870721.2885198037,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-12-12,1285064.15,830473.6701023101,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-12-13,1112918.62,1150508.9324812882,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-12-14,1821860.68,975303.9389382298,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-12-15,1773908.51,863195.0193157161,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-12-16,1771984.63,1510324.2311016845,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-12-17,1463605.82,1010693.5818674328,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-12-18,1214550.47,972069.3775976603,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-12-19,1546435.59,1372521.4690678967,1631376.1318544543
fold1_2020H2-2021,2020-06-30,2021-12-20,1676753.39,1275402.067774521,1520623.108601058
fold1_2020H2-2021,2020-06-30,2021-12-21,2017237.85,1173378.3572140336,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-12-22,2327738.57,1238265.7193291911,1420604.6964387912
fold1_2020H2-2021,2020-06-30,2021-12-23,2415914.18,970485.3997811323,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-12-24,1448810.25,1039028.5517154456,1334402.3079865638
fold1_2020H2-2021,2020-06-30,2021-12-25,1120986.7,1164386.2759190635,1406737.6596806291
fold1_2020H2-2021,2020-06-30,2021-12-26,1317218.46,905688.0456720974,1038561.234573302
fold1_2020H2-2021,2020-06-30,2021-12-27,1025037.51,1680964.6313042236,1822270.7712828093
fold1_2020H2-2021,2020-06-30,2021-12-28,1855064.19,2350910.0361061133,2552210.7581558023
fold1_2020H2-2021,2020-06-30,2021-12-29,4065184.9,2113653.1829217416,2410027.266948136
fold1_2020H2-2021,2020-06-30,2021-12-30,3842586.5,2375507.676260469,2552210.7581558023
fold1_2020H2-2021,2020-06-30,2021-12-31,3041203.79,2064169.7794509,2410027.266948136
fold2_2021H2-2022,2021-06-30,2021-07-01,4975867.15,4474848.233747854,4673295.937507659
fold2_2021H2-2022,2021-06-30,2021-07-02,4397949.68,3624507.954673124,4241104.065409809
fold2_2021H2-2022,2021-06-30,2021-07-03,3132513.38,3015723.7500568167,3379413.6959044514
fold2_2021H2-2022,2021-06-30,2021-07-04,730601.15,1044949.950297134,1343826.2032049093
fold2_2021H2-2022,2021-06-30,2021-07-05,1878817.85,1370030.716422913,1631376.1318544543
fold2_2021H2-2022,2021-06-30,2021-07-06,1616214.16,1642286.1927487485,1822270.7712828093
fold2_2021H2-2022,2021-06-30,2021-07-07,1741509.6,1981215.493894317,2101837.594702826
fold2_2021H2-2022,2021-06-30,2021-07-08,2563149.38,2175461.6760936705,2419333.423282523
fold2_2021H2-2022,2021-06-30,2021-07-09,2685812.87,2179282.176815271,2419333.423282523
fold2_2021H2-2022,2021-06-30,2021-07-10,2524108.8,2076060.6558738789,2410027.266948136
fold2_2021H2-2022,2021-06-30,2021-07-11,2592712.85,2755898.3153892383,3209195.9425175944
fold2_2021H2-2022,2021-06-30,2021-07-12,3123873.5,2482055.3566595893,2769743.778161293
fold2_2021H2-2022,2021-06-30,2021-07-13,2650746.43,2318598.1772887884,2552210.7581558023
fold2_2021H2-2022,2021-06-30,2021-07-14,2970833.54,2717553.7552933507,3209195.9425175944
fold2_2021H2-2022,2021-06-30,2021-07-15,3628282.86,3038573.7427339354,3379413.6959044514
fold2_2021H2-2022,2021-06-30,2021-07-16,2768513.94,2552802.1188328224,2875159.1104938416
fold2_2021H2-2022,2021-06-30,2021-07-17,2453122.24,2530409.0840997756,2875159.1104938416
fold2_2021H2-2022,2021-06-30,2021-07-18,2827723.47,2882820.2253782065,3275654.0638000555
